,protocol,measuredDate,createDate,updateDate,publishDate,organizationId,organizationName,siteId,siteName,countryName,countryCode,latitude,longitude,elevation,pid,landcoversDownwardPhotoUrl,landcoversEastExtraData,landcoversEastPhotoUrl,landcoversMucCode,landcoversUpwardPhotoUrl,landcoversEastCaption,landcoversMeasurementLatitude,landcoversWestClassifications,landcoversNorthCaption,landcoversNorthExtraData,landcoversDataSource,landcoversDryGround,landcoversSouthClassifications,landcoversWestCaption,landcoversNorthPhotoUrl,landcoversUpwardCaption,landcoversDownwardExtraData,landcoversEastClassifications,landcoversMucDetails,landcoversMeasuredAt,landcoversDownwardCaption,landcoversSouthPhotoUrl,landcoversMuddy,landcoversWestPhotoUrl,landcoversStandingWater,landcoversLeavesOnTrees,landcoversUserid,landcoversSouthExtraData,landcoversSouthCaption,landcoversRainingSnowing,landcoversUpwardExtraData,landcoversMeasurementElevation,landcoversWestExtraData,landcoversLandCoverId,landcoversMeasurementLongitude,landcoversMucDescription,landcoversSnowIce,landcoversNorthClassifications,landcoversFieldNotes
22,land_covers,2020-06-30,2020-07-01T01:40:04,2020-07-01T13:40:11,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206452,11SLT994415,,,33.808914,-118.086907,6.6,163748219,https://data.globe.gov/system/photos/2020/06/30/1727353/original.jpg,"(source: app, (compassData.horizon: -17.509755945154026))",https://data.globe.gov/system/photos/2020/06/30/1727349/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727352/original.jpg,,33.8097,,,"(source: app, (compassData.horizon: -20.871558776688417))",GLOBE Observer App,False,,,https://data.globe.gov/system/photos/2020/06/30/1727348/original.jpg,,"(source: app, (compassData.horizon: -89.58494761621678))",,,2020-06-30T22:29:00,,https://data.globe.gov/system/photos/2020/06/30/1727350/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727351/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -20.22646169801007))",,False,"(source: app, (compassData.horizon: 89.56496203705964))",7.8,"(source: app, (compassData.horizon: -20.687066683235003))",34198,-118.0867,,False,,(none)
23,land_covers,2020-06-30,2020-07-01T01:40:03,2020-07-01T13:40:29,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206453,11SLT993415,,,33.808904,-118.087987,13.8,163748214,https://data.globe.gov/system/photos/2020/06/30/1727366/original.jpg,"(source: app, (compassData.horizon: -18.842793666392396))",https://data.globe.gov/system/photos/2020/06/30/1727361/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727365/original.jpg,,33.8092,,,"(source: app, (compassData.horizon: -21.868036699603266))",GLOBE Observer App,False,,,https://data.globe.gov/system/photos/2020/06/30/1727360/original.jpg,,"(source: app, (compassData.horizon: -79.40600434871189))",,,2020-06-30T22:35:00,,https://data.globe.gov/system/photos/2020/06/30/1727362/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727363/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -17.27179885386103))",,False,"(source: app, (compassData.horizon: 87.22808650716148))",6.8,"(source: app, (compassData.horizon: -14.342739734218469))",34200,-118.0875,,False,,(none)
24,land_covers,2020-06-30,2020-07-01T01:40:03,2020-07-01T13:40:29,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206453,11SLT993415,,,33.808904,-118.087987,13.8,163748214,https://data.globe.gov/system/photos/2020/06/30/1727359/original.jpg,"(source: app, (compassData.horizon: -25.57344053139579))",https://data.globe.gov/system/photos/2020/06/30/1727355/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727358/original.jpg,,33.8094,,,"(source: app, (compassData.horizon: -12.316137911654167))",GLOBE Observer App,False,,,https://data.globe.gov/system/photos/2020/06/30/1727354/original.jpg,,"(source: app, (compassData.horizon: -85.62604684663573))",,,2020-06-30T22:32:00,,https://data.globe.gov/system/photos/2020/06/30/1727356/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727357/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -15.22422328435539))",,False,"(source: app, (compassData.horizon: 64.60116419641105))",7.7,"(source: app, (compassData.horizon: -9.564969394191863))",34199,-118.0871,,False,,(none)
25,land_covers,2020-07-03,2020-07-14T00:35:03,2020-07-14T13:45:17,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206453,11SLT993415,,,33.808904,-118.087987,13.8,163793626,https://data.globe.gov/system/photos/2020/07/03/1757917/original.jpg,,,,https://data.globe.gov/system/photos/2020/07/03/1757916/original.jpg,,33.8094,,,"(source: app, (compassData.horizon: -22.341412468725494))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/03/1757913/original.jpg,,"(source: app, (compassData.horizon: -45.726512578088474))",,,2020-07-03T23:04:00,,https://data.globe.gov/system/photos/2020/07/03/1757914/original.jpg,True,https://data.globe.gov/system/photos/2020/07/03/1757915/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -21.950192453782464))",,False,"(source: app, (compassData.horizon: 86.8107247745445))",6.6,"(source: app, (compassData.horizon: -47.03617089165132))",34965,-118.0874,,False,,(none)
26,land_covers,2020-06-30,2020-07-01T01:40:04,2020-07-01T13:40:59,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206455,11SLT993414,,,33.808002,-118.087976,7.3,163748218,https://data.globe.gov/system/photos/2020/06/30/1727376/original.jpg,"(source: app, (compassData.horizon: -7.1903051120381605))",https://data.globe.gov/system/photos/2020/06/30/1727370/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727375/original.jpg,,33.8086,,,"(source: app, (compassData.horizon: -8.416445390996586))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/06/30/1727368/original.jpg,,"(source: app, (compassData.horizon: 62.108553214017746))",,,2020-06-30T22:39:00,,https://data.globe.gov/system/photos/2020/06/30/1727371/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727373/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -20.352730227995607))",,False,"(source: app, (compassData.horizon: 88.98188841718391))",8.2,"(source: app, (compassData.horizon: -19.73906837979456))",34201,-118.0874,,False,,(none)
27,land_covers,2020-07-03,2020-07-08T23:35:02,2020-07-14T05:05:03,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206455,11SLT993414,,,33.808002,-118.087976,7.3,163776556,https://data.globe.gov/system/photos/2020/07/03/1757875/original.jpg,"(source: app, (compassData.horizon: -19.608386297856597))",https://data.globe.gov/system/photos/2020/07/03/1757867/original.jpg,,https://data.globe.gov/system/photos/2020/07/03/1757874/original.jpg,,33.8086,,,"(source: app, (compassData.horizon: -10.316413342749371))",GLOBE Observer App,False,,,https://data.globe.gov/system/photos/2020/07/03/1757865/original.jpg,,"(source: app, (compassData.horizon: -87.99919970703755))",,,2020-07-03T22:07:00,,https://data.globe.gov/system/photos/2020/07/03/1757868/original.jpg,True,https://data.globe.gov/system/photos/2020/07/03/1757871/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -28.78740539811482))",,False,"(source: app, (compassData.horizon: 89.02486861451817))",7.5,"(source: app, (compassData.horizon: -15.459008127588206))",34958,-118.0871,,False,,No mosquitoes observed.
28,land_covers,2020-06-30,2020-07-01T01:40:03,2020-07-01T13:40:34,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206456,11SLT992414,,,33.807993,-118.089056,9.9,163748217,https://data.globe.gov/system/photos/2020/06/30/1727388/original.jpg,"(source: app, (compassData.horizon: -25.289161433161))",https://data.globe.gov/system/photos/2020/06/30/1727384/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727387/original.jpg,,33.8086,,,"(source: app, (compassData.horizon: -26.43467041224531))",GLOBE Observer App,False,,,https://data.globe.gov/system/photos/2020/06/30/1727383/original.jpg,,"(source: app, (compassData.horizon: -85.27560569598924))",,,2020-06-30T22:46:00,,https://data.globe.gov/system/photos/2020/06/30/1727385/original.jpg,True,https://data.globe.gov/system/photos/2020/06/30/1727386/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -20.295093278040724))",,False,"(source: app, (compassData.horizon: 89.1600328723045))",6.7,(source: camera),34203,-118.0882,,False,,(none)
29,land_covers,2020-06-30,2020-07-01T01:40:03,2020-07-01T13:40:34,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206456,11SLT992414,,,33.807993,-118.089056,9.9,163748217,https://data.globe.gov/system/photos/2020/06/30/1727382/original.jpg,"(source: app, (compassData.horizon: -22.652523151054027))",https://data.globe.gov/system/photos/2020/06/30/1727378/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727381/original.jpg,,33.8087,,,"(source: app, (compassData.horizon: -19.604473086846184))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/06/30/1727377/original.jpg,,"(source: app, (compassData.horizon: -87.13822307383566))",,,2020-06-30T22:43:00,,https://data.globe.gov/system/photos/2020/06/30/1727379/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727380/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -18.012725688088665))",,False,"(source: app, (compassData.horizon: 87.97614353632198))",7.6,"(source: app, (compassData.horizon: -18.420282147794637))",34202,-118.0884,,False,,(none)
30,land_covers,2020-07-03,2020-07-08T23:35:02,2020-07-14T13:40:04,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206456,11SLT992414,,,33.807993,-118.089056,9.9,163776555,https://data.globe.gov/system/photos/2020/07/03/1757894/original.jpg,"(source: app, (compassData.horizon: -35.56685304260484))",https://data.globe.gov/system/photos/2020/07/03/1757890/original.jpg,,https://data.globe.gov/system/photos/2020/07/03/1757893/original.jpg,,33.8081,,,"(source: app, (compassData.horizon: -30.911937073969177))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/03/1757889/original.jpg,,"(source: app, (compassData.horizon: -88.60450882202721))",,,2020-07-03T22:32:00,,https://data.globe.gov/system/photos/2020/07/03/1757891/original.jpg,False,https://data.globe.gov/system/photos/2020/07/03/1757892/original.jpg,True,True,67436475,"(source: app, (compassData.horizon: -18.190003576373798))",,False,"(source: app, (compassData.horizon: 89.32624789152108))",6.8,"(source: app, (compassData.horizon: -20.786553990080364))",34961,-118.0885,,False,,Viable mosquito hábitat. No larvae seen.
31,land_covers,2020-07-03,2020-07-08T23:35:02,2020-07-14T13:40:04,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206456,11SLT992414,,,33.807993,-118.089056,9.9,163776555,https://data.globe.gov/system/photos/2020/07/03/1757882/original.jpg,"(source: app, (compassData.horizon: -18.964086837612157))",https://data.globe.gov/system/photos/2020/07/03/1757878/original.jpg,,https://data.globe.gov/system/photos/2020/07/03/1757881/original.jpg,,33.808,,,"(source: app, (compassData.horizon: -26.442537269218477))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/03/1757877/original.jpg,,"(source: app, (compassData.horizon: -89.01160002131226))",,,2020-07-03T22:19:00,,https://data.globe.gov/system/photos/2020/07/03/1757879/original.jpg,True,https://data.globe.gov/system/photos/2020/07/03/1757880/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -20.672298986322474))",,False,"(source: app, (compassData.horizon: 88.57418773423328))",7.4,"(source: app, (compassData.horizon: -32.45740840446556))",34959,-118.0885,,False,,No larvae observed.
32,land_covers,2020-06-30,2020-07-01T01:40:03,2020-07-01T13:40:51,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206457,11SLT992413,,,33.807091,-118.089044,9.0,163748216,https://data.globe.gov/system/photos/2020/06/30/1727394/original.jpg,"(source: app, (compassData.horizon: -24.994723136776187))",https://data.globe.gov/system/photos/2020/06/30/1727390/original.jpg,,https://data.globe.gov/system/photos/2020/06/30/1727393/original.jpg,,33.8078,,,"(source: app, (compassData.horizon: -27.558960778607357))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/06/30/1727389/original.jpg,,"(source: app, (compassData.horizon: -81.79431967574422))",,,2020-06-30T22:52:00,,https://data.globe.gov/system/photos/2020/06/30/1727391/original.jpg,False,https://data.globe.gov/system/photos/2020/06/30/1727392/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -26.893646329148872))",,False,"(source: app, (compassData.horizon: 89.80317025160264))",8.6,"(source: app, (compassData.horizon: -28.67489215355829))",34204,-118.0889,,False,,(none)
33,land_covers,2020-07-03,2020-07-14T00:35:04,2020-07-14T13:45:09,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206457,11SLT992413,,,33.807091,-118.089044,9.0,163793629,https://data.globe.gov/system/photos/2020/07/03/1757906/original.jpg,(source: camera),https://data.globe.gov/system/photos/2020/07/03/1757902/original.jpg,,https://data.globe.gov/system/photos/2020/07/03/1757905/original.jpg,,33.8071,,,"(source: app, (compassData.horizon: -20.783629352664093))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/03/1757901/original.jpg,,"(source: app, (compassData.horizon: -12.205861054555086))",,,2020-07-03T22:42:00,,https://data.globe.gov/system/photos/2020/07/03/1757903/original.jpg,False,https://data.globe.gov/system/photos/2020/07/03/1757904/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -33.31649849393537))",,False,"(source: app, (compassData.horizon: 87.70487792864735))",6.8,"(source: app, (compassData.horizon: -17.15541890985601))",34963,-118.0881,,False,,No viable mosquito hábitats nearby.
34,land_covers,2020-07-01,2020-07-02T01:45:03,2020-07-02T13:35:15,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206654,11SLT783315,,,33.716526,-118.313452,42.7,163752525,,"(source: app, (compassData.horizon: -20.122180890052775))",https://data.globe.gov/system/photos/2020/07/01/1729867/original.jpg,,,,33.7167,,,"(source: app, (compassData.horizon: -17.802547106869966))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729866/original.jpg,,,,,2020-07-01T23:50:00,,https://data.globe.gov/system/photos/2020/07/01/1729868/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729869/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -17.568458615797496))",,False,,46.5,"(source: app, (compassData.horizon: -19.942078071689338))",34299,-118.3128,,False,,(none)
35,land_covers,2020-07-01,2020-07-02T01:45:03,2020-07-02T13:35:15,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206654,11SLT783315,,,33.716526,-118.313452,42.7,163752525,https://data.globe.gov/system/photos/2020/07/01/1729796/original.jpg,"(source: app, (compassData.horizon: -19.07780419803275))",https://data.globe.gov/system/photos/2020/07/01/1729792/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729795/original.jpg,,33.7172,,,,GLOBE Observer App,True,,,,,"(source: app, (compassData.horizon: -89.31950347433092))",,,2020-07-01T23:26:00,,https://data.globe.gov/system/photos/2020/07/01/1729793/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729794/original.jpg,False,False,67436475,"(source: app, (compassData.horizon: -20.98015556823394))",,False,"(source: app, (compassData.horizon: 89.24563715272045))",57.2,"(source: app, (compassData.horizon: -19.923158832312296))",34286,-118.3124,,False,,(none)
36,land_covers,2020-07-01,2020-07-02T03:25:04,2020-07-02T13:35:16,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206655,11SLT785314,,,33.715647,-118.31128,42.4,163752839,https://data.globe.gov/system/photos/2020/07/01/1729808/original.jpg,"(source: app, (compassData.horizon: -19.998602723944657))",https://data.globe.gov/system/photos/2020/07/01/1729804/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729807/original.jpg,,33.7159,,,"(source: app, (compassData.horizon: -14.130140232230985))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729803/original.jpg,,"(source: app, (compassData.horizon: -88.39096259343621))",,,2020-07-01T23:30:00,,https://data.globe.gov/system/photos/2020/07/01/1729805/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729806/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -11.30949343196147))",,False,"(source: app, (compassData.horizon: 88.20380132626214))",46.7,"(source: app, (compassData.horizon: -17.69835218490904))",34288,-118.3105,,False,,(none)
37,land_covers,2020-07-01,2020-07-02T03:25:04,2020-07-02T13:35:16,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206655,11SLT785314,,,33.715647,-118.31128,42.4,163752839,https://data.globe.gov/system/photos/2020/07/01/1729802/original.jpg,"(source: app, (compassData.horizon: -19.651635045174388))",https://data.globe.gov/system/photos/2020/07/01/1729798/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729801/original.jpg,,33.7159,,,"(source: app, (compassData.horizon: -12.968735612855014))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729797/original.jpg,,"(source: app, (compassData.horizon: -86.50082068944027))",,,2020-07-01T23:29:00,,https://data.globe.gov/system/photos/2020/07/01/1729799/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729800/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -22.17647362186355))",,False,"(source: app, (compassData.horizon: 89.37151611475332))",45.8,"(source: app, (compassData.horizon: -14.157035342700809))",34287,-118.3106,,False,,(none)
38,land_covers,2020-07-01,2020-07-02T00:30:02,2020-07-02T13:35:36,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206656,11SLT785313,,,33.714745,-118.311267,38.4,163752408,,"(source: app, (compassData.horizon: -8.968418611927078))",rejected,,,,33.7155,,,"(source: app, (compassData.horizon: -10.091492378678879))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729809/original.jpg,,,,,2020-07-01T23:31:00,,rejected,False,https://data.globe.gov/system/photos/2020/07/01/1729812/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -8.35808320600836))",,False,,42.2,"(source: app, (compassData.horizon: -9.214429472327524))",34289,-118.3106,,False,,(none)
39,land_covers,2020-07-01,2020-07-02T00:30:02,2020-07-02T13:35:36,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206656,11SLT785313,,,33.714745,-118.311267,38.4,163752408,https://data.globe.gov/system/photos/2020/07/01/1729818/original.jpg,"(source: app, (compassData.horizon: -15.877666532994525))",https://data.globe.gov/system/photos/2020/07/01/1729814/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729817/original.jpg,,33.715,,,"(source: app, (compassData.horizon: -15.435783860054926))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729813/original.jpg,,"(source: app, (compassData.horizon: -87.17992997053283))",,,2020-07-01T23:33:00,,https://data.globe.gov/system/photos/2020/07/01/1729815/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729816/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -16.6145489699946))",,False,"(source: app, (compassData.horizon: 87.74225967363401))",39.2,"(source: app, (compassData.horizon: -14.75103729399575))",34290,-118.3109,,False,,(none)
40,land_covers,2020-07-01,2020-07-02T02:00:04,2020-07-02T13:35:33,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206657,11SLT785312,,,33.713843,-118.311253,1.8,163752541,https://data.globe.gov/system/photos/2020/07/01/1729824/original.jpg,"(source: app, (compassData.horizon: -16.828252322307762))",https://data.globe.gov/system/photos/2020/07/01/1729820/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729823/original.jpg,,33.7146,,,"(source: app, (compassData.horizon: -13.703046320191206))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729819/original.jpg,,"(source: app, (compassData.horizon: -86.24472149093215))",,,2020-07-01T23:34:00,,https://data.globe.gov/system/photos/2020/07/01/1729821/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729822/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -14.982086580325046))",,False,"(source: app, (compassData.horizon: 89.80275335295349))",37.8,"(source: app, (compassData.horizon: -20.1094797184942))",34291,-118.3112,,False,,(none)
41,land_covers,2020-07-01,2020-07-02T02:00:03,2020-07-02T13:35:16,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206681,11SLT784313,,,33.714734,-118.312346,25.9,163752539,https://data.globe.gov/system/photos/2020/07/01/1729881/original.jpg,"(source: app, (compassData.horizon: -12.651823674448252))",https://data.globe.gov/system/photos/2020/07/01/1729877/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729880/original.jpg,,33.7156,,,"(source: app, (compassData.horizon: -15.640321269699271))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729876/original.jpg,,"(source: app, (compassData.horizon: -89.849301062901))",,,2020-07-01T23:54:00,,https://data.globe.gov/system/photos/2020/07/01/1729878/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729879/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -13.865162904189305))",,False,"(source: app, (compassData.horizon: 89.93192472945309))",40.1,"(source: app, (compassData.horizon: -18.443901994929206))",34301,-118.3122,,False,,No mosquitoes observed.
42,land_covers,2020-07-01,2020-07-02T02:00:03,2020-07-02T13:35:16,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206681,11SLT784313,,,33.714734,-118.312346,25.9,163752539,https://data.globe.gov/system/photos/2020/07/01/1729836/original.jpg,"(source: app, (compassData.horizon: -9.333581354507473))",https://data.globe.gov/system/photos/2020/07/01/1729832/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729835/original.jpg,,33.7153,,,"(source: app, (compassData.horizon: -5.580622032492627))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729831/original.jpg,,"(source: app, (compassData.horizon: -59.407902397276985))",,,2020-07-01T23:39:00,,https://data.globe.gov/system/photos/2020/07/01/1729833/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729834/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -13.537150892257046))",,False,"(source: app, (compassData.horizon: 59.308009357734676))",39.1,"(source: app, (compassData.horizon: -10.069735222925175))",34293,-118.3121,,False,,(none)
43,land_covers,2020-07-01,2020-07-02T02:00:03,2020-07-02T13:35:16,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206681,11SLT784313,,,33.714734,-118.312346,25.9,163752539,https://data.globe.gov/system/photos/2020/07/01/1729830/original.jpg,"(source: app, (compassData.horizon: -21.440147890992677))",https://data.globe.gov/system/photos/2020/07/01/1729826/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729829/original.jpg,,33.7149,,,"(source: app, (compassData.horizon: -22.91284845143626))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729825/original.jpg,,"(source: app, (compassData.horizon: -87.46732052191524))",,,2020-07-01T23:37:00,,https://data.globe.gov/system/photos/2020/07/01/1729827/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729828/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -22.016318841840587))",,False,"(source: app, (compassData.horizon: 87.76463951104715))",37.7,"(source: app, (compassData.horizon: -23.587158295470743))",34292,-118.3122,,False,,(none)
44,land_covers,2020-07-01,2020-07-02T03:25:06,2020-07-02T13:35:06,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206683,11SLT783314,,,33.715624,-118.313438,39.2,163752841,https://data.globe.gov/system/photos/2020/07/01/1729842/original.jpg,"(source: app, (compassData.horizon: -12.232295616613698))",https://data.globe.gov/system/photos/2020/07/01/1729838/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729841/original.jpg,,33.7157,,,"(source: app, (compassData.horizon: -4.210208900157966))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729837/original.jpg,,"(source: app, (compassData.horizon: -88.8846713103298))",,,2020-07-01T23:40:00,,https://data.globe.gov/system/photos/2020/07/01/1729839/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729840/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -17.36467838248666))",,False,"(source: app, (compassData.horizon: 89.25687004168978))",39.6,"(source: app, (compassData.horizon: -7.262423374007085))",34294,-118.313,,False,,(none)
45,land_covers,2020-07-02,2020-07-02T03:30:03,2020-07-02T13:35:30,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206683,11SLT783314,,,33.715624,-118.313438,39.2,163752844,https://data.globe.gov/system/photos/2020/07/02/1729893/original.jpg,"(source: app, (compassData.horizon: -22.70439675601557))",https://data.globe.gov/system/photos/2020/07/02/1729889/original.jpg,,https://data.globe.gov/system/photos/2020/07/02/1729892/original.jpg,,33.7165,,,"(source: app, (compassData.horizon: -19.056612012387603))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/02/1729888/original.jpg,,"(source: app, (compassData.horizon: -88.40584847862537))",,,2020-07-02T00:01:00,,https://data.globe.gov/system/photos/2020/07/02/1729890/original.jpg,False,https://data.globe.gov/system/photos/2020/07/02/1729891/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -23.931737809092255))",,False,"(source: app, (compassData.horizon: 89.59225577725611))",42.7,"(source: app, (compassData.horizon: -23.5185962956878))",34303,-118.3133,,False,,(none)
46,land_covers,2020-07-01,2020-07-02T02:10:03,2020-07-02T13:35:35,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206684,11SLT782314,,,33.715612,-118.314517,39.2,163752552,https://data.globe.gov/system/photos/2020/07/01/1729853/original.jpg,"(source: app, (compassData.horizon: -2.75948664594452))",https://data.globe.gov/system/photos/2020/07/01/1729849/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729852/original.jpg,,33.7163,,,"(source: app, (compassData.horizon: -7.569973385973597))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729848/original.jpg,,"(source: app, (compassData.horizon: -88.33976369544186))",,,2020-07-01T23:46:00,,https://data.globe.gov/system/photos/2020/07/01/1729850/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729851/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -7.606610422731052))",,False,"(source: app, (compassData.horizon: 12.255908728917078))",42.3,"(source: app, (compassData.horizon: -14.558847747289335))",34296,-118.3143,,False,,(none)
47,land_covers,2020-07-01,2020-07-02T02:10:03,2020-07-02T13:35:35,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206684,11SLT782314,,,33.715612,-118.314517,39.2,163752552,https://data.globe.gov/system/photos/2020/07/01/1729847/original.jpg,"(source: app, (compassData.horizon: -17.925729643944038))",https://data.globe.gov/system/photos/2020/07/01/1729844/original.jpg,,,,33.7159,,,"(source: app, (compassData.horizon: -18.516620145775804))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729843/original.jpg,,"(source: app, (compassData.horizon: -89.15735097446559))",,,2020-07-01T23:42:00,,https://data.globe.gov/system/photos/2020/07/01/1729845/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729846/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -17.653010535308965))",,False,,40.8,"(source: app, (compassData.horizon: -19.350398328703093))",34295,-118.3137,,False,,(none)
48,land_covers,2020-07-01,2020-07-02T02:10:03,2020-07-02T13:35:35,2020-08-12T21:22:09,17043304,United States of America Citizen Science,206684,11SLT782314,,,33.715612,-118.314517,39.2,163752552,https://data.globe.gov/system/photos/2020/07/01/1729887/original.jpg,"(source: app, (compassData.horizon: -16.639211374304708))",https://data.globe.gov/system/photos/2020/07/01/1729883/original.jpg,,https://data.globe.gov/system/photos/2020/07/01/1729886/original.jpg,,33.716,,,"(source: app, (compassData.horizon: -15.67959744822356))",GLOBE Observer App,True,,,https://data.globe.gov/system/photos/2020/07/01/1729882/original.jpg,,"(source: app, (compassData.horizon: -88.64615428081882))",,,2020-07-01T23:58:00,,https://data.globe.gov/system/photos/2020/07/01/1729884/original.jpg,False,https://data.globe.gov/system/photos/2020/07/01/1729885/original.jpg,False,True,67436475,"(source: app, (compassData.horizon: -23.072447802092668))",,False,"(source: app, (compassData.horizon: 86.76196643833612))",41.2,"(source: app, (compassData.horizon: -16.527660760014598))",34302,-118.3138,,False,,No mosquitoes observed.
